1,4722.729,15136.4756
2,4530.2046,15120.5684
3,4403.8813,15105.9043
4,3077.7146,15119.7041
5,1147.5643,15064.1758
6,803.8616,15110.792
7,644.7076,15064.8916
8,472.6587,15100.792
9,360.1105,15089.1719
10,306.6081,15104.292
11,252.8165,15088.7764
12,218.1039,15101.0996
13,201.4305,15103.7778
14,184.757,15106.4561
15,172.1365,15094.1963
16,157.6413,15109.1279
17,157.1509,15097.6963
18,158.1308,15075.3037
19,150.2079,15102.6396
20,133.8061,15110.7119
21,128.0042,15108.4561
22,120.2396,15124.0918
23,118.3458,15110.0039
24,118.6295,15127.3516
25,114.8862,15054.3877
26,113.6901,15127.624
27,110.6766,15115.708
28,123.5601,15094.7998
29,225.8152,15059.5439
30,821.7459,15110.8799
31,720.4431,15090.2959
32,494.4263,15097.7197
33,342.4803,15077.6084
34,224.7785,15088.0283
35,155.944,15036.6201
36,115.9086,15038.8877
37,92.0347,15048.1318
38,69.566,15058.1318
39,58.6515,15007.0801
40,52.0614,15041.3242
41,46.7505,15020.3604
42,42.9352,14994.46
43,40.7468,15006.2998
44,37.8641,15010.624
45,35.3293,14968.7998
46,34.5504,14994.8965
47,35.4694,14974.3965
48,34.5349,14975.6035
49,34.2673,14926.8037
50,33.8526,14960.0684
51,32.6824,14938.3564
52,31.8166,14946.3203
53,31.3767,14922.2402
54,30.7386,14928.9443
55,30.8983,14904.4238
56,30.6156,14911.248
57,30.9617,14859.7881
58,30.6829,14863.7559
59,30.1461,14816.8916
60,30.822,14882.2803
61,31.0573,14861.6318
62,30.2393,14867.7275
63,31.2603,14849.8799
64,32.1362,14858.6162
65,33.2581,14814.2441
66,35.2856,14855.5557
67,38.3383,14842.3115
68,46.2467,14851.6484
69,50.4706,14838.1162
70,67.1779,14788.832
71,104.5795,14804.8799
72,120.3356,14786.6279
73,89.764,14809.4922
74,72.2703,14854.3799
75,62.0417,14801.0518
76,56.5443,14852.2002
77,50.5829,14853.7119
78,45.0391,14842.5156
79,40.5914,14860.3398
80,36.4951,14877.8643
81,33.8615,14872.748
82,31.7274,14875.124
83,31.1732,14856.0518
84,31.1976,14856.1924
85,31.6921,14860.5762
86,31.2606,14880.7158
87,30.5677,14901.752
88,29.4491,14886.7236
89,28.7969,14909.1201
90,28.6962,14866.7676
91,29.021,14884.2402
92,28.8258,14909.0723
93,28.9506,14930.6436
94,28.2093,14922.6123
95,28.6068,14912.1484
96,28.9271,14934.792
97,28.3239,14949.3164
98,27.0687,14930.8398
99,26.3562,14912.5039
100,27.0236,14903.8721
101,26.2793,14931.7041
102,26.7557,14937.168
103,26.4813,14918.5283
104,27.3395,14926.0078
105,26.7829,14906.2764
106,26.5666,14913.1207
107,26.3503,14919.965
108,26.134,14926.8093
109,25.9177,14933.6536
110,25.7014,14940.498
111,25.4851,14947.3423
112,25.2688,14954.1866
113,25.0525,14961.0309
114,24.8362,14967.8752
115,24.6199,14974.7196
116,24.4036,14981.5639
117,24.1873,14988.4082
118,23.971,14995.2525
119,23.7547,15002.0968
120,23.5384,15008.9412
121,23.322,15015.7855
122,23.1057,15022.6298
123,22.8894,15029.4741
124,22.6731,15036.3184
125,22.4568,15043.1628
126,22.2405,15050.0071
127,22.0242,15056.8514
128,21.8079,15063.6957
129,21.5916,15070.54
130,21.3753,15077.3844
131,21.159,15084.2287
132,20.9427,15091.073
133,20.7264,15097.9173
134,20.5101,15104.7616
135,20.2938,15111.606
136,20.0775,15118.4503
137,19.8612,15125.2946
138,19.6449,15132.1389
139,19.4286,15138.9832
140,19.2123,15145.8276
141,18.9959,15152.6719
142,19.0655,15180.2002
143,19.5988,15132.2559
144,18.621,15101.668
145,19.562,15019.3281
146,19.4617,15017.5283
147,19.6425,14960.2197
148,18.9214,14927.1279
149,19.0111,14851.4043
150,19.0636,14821.8398
151,18.8031,14753.5117
152,18.538,14675.168
153,18.2893,14590.7598
154,18.5984,14546.6758
155,19.0039,14468.1719
156,19.1682,14434.3965
157,19.796,14321.748
158,20.2999,14248.832
159,20.6734,14153.2725
160,20.9394,14077.624
161,20.9192,13967.5596
162,20.9263,13901.9521
163,21.1172,13835.8398
164,21.2596,13752.4805
165,21.1079,13664.9678
166,21.0374,13573.3682
167,20.8787,13488.5361
168,20.0315,13412.0918
169,19.9768,13361.9043
170,19.4205,13329.1279
171,19.1906,13278.4521
172,18.8508,13159.2598
