1.5674550533,3.4121954441
1.5022069216,2.6416873932
1.4403305054,2.6680319309
1.4197490215,2.2024209499
1.3579071760,2.5516197681
1.3264244795,2.6487796307
1.3031681776,2.0120942593
1.2665874958,2.5308670998
1.2798084021,2.3516242504
1.2473654747,1.9054921865
1.2496618032,1.6020143032
1.1905151606,2.5967648029
1.2058677673,2.1033740044
1.1802210808,2.1598753929
1.1724042892,2.0681173801
1.1758985519,2.0362260342
1.1537517309,2.4160101414
1.1526424885,1.6873003244
1.1382369995,2.3272640705
1.1615084410,1.8067359924
1.1118645668,1.7827583551
1.1276183128,1.4322283268
1.1107811928,2.3895015717
1.1052185297,1.8767802715
1.0880085230,2.6521790028
1.1067082882,1.9384264946
1.0678861141,2.6699182987
1.1053117514,1.5822726488
1.0886113644,2.5842730999
1.0975539684,1.5651994944
1.0776094198,2.1401662827
1.0779167414,2.0437495708
1.0866845846,2.2036337852
1.0662677288,2.6144304276
1.0709949732,1.8834729195
1.0568957329,2.6034100056
1.0493865013,2.5627539158
1.0605547428,2.7082395554
1.0547783375,1.6212923527
1.0653113127,1.7995226383
1.0597039461,2.0769379139
1.0597008467,2.5704519749
1.0352991819,2.3047800064
0.9998025894,2.8002536297
1.0471903086,1.7676655054
1.0346368551,2.2614412308
1.0595146418,2.4400696754
1.0379383564,1.5613131523
1.0251636505,2.1947226524
1.0120794773,2.2224552631
1.0210679770,2.5687243938
1.0465016365,1.5495463610
1.0277806520,1.8941806555
1.0506148338,1.1595524549
1.0185514688,1.9230642319
1.0451941490,1.2786924839
1.0199352503,1.7978179455
1.0061838627,1.9684835672
1.0276890993,2.0222113132
1.0218462944,1.9355293512
1.0273735523,2.0927577019
1.0086952448,1.8198229074
1.0277020931,1.6733633280
1.0143548250,2.3511223793
1.0241174698,2.0918600559
1.0075949430,2.1641094685
1.0235109329,1.6912332773
1.0015320778,2.4035394192
1.0026288033,2.9432904720
1.0143378973,2.0172202587
1.0031329393,2.9218518734
0.9904544353,2.8886814117
1.0076506138,2.4946105480
1.0101821423,2.5376458168
1.0268551111,2.3298251629
1.0169693232,2.4863507748
1.0142339468,2.2834751606
1.0136791468,2.6329524517
1.0052555799,2.6097941399
1.0125720501,2.5997927189
1.0034486055,2.8480668068
1.0143835545,2.8035535812
1.0277605057,1.9188814163
1.0202434063,2.6013629436
1.0280799866,2.3220212460
1.0336551666,2.2196493149
1.0230252743,2.5709178448
1.0206649303,2.5217783451
1.0237226486,2.4925131798
1.0212889910,3.4094665051
1.0039685965,2.4260890484
1.0163483620,2.3430719376
1.0211355686,2.6018071175
1.0319889784,2.5016424656
1.0264518261,2.2729539871
0.9888405204,2.9255697727
1.0160804987,2.1257355213
1.0155656338,2.4968883991
1.0243381262,2.4741051197
1.0211445093,2.0606534481
1.0077623129,2.5825438499
1.0121204853,2.2654809952
1.0235390663,2.4932072163
1.0060384274,2.4304170609
1.0143548250,2.4636523724
1.0086609125,2.5174951553
0.9977756143,2.1648254395
1.0074709654,3.0179712772
1.0023049116,3.0517034531
0.9949978590,2.3815765381
1.0343559980,1.3712171316
1.0157116652,2.3956747055
1.0179867744,1.9514898062
1.0012972355,2.8018755913
1.0080640316,2.1890795231
1.0056912899,2.5997152328
1.0225137472,2.3625137806
0.9983927608,3.1315944195
1.0170285702,2.3796851635
0.9991310239,3.4216544628
0.9921805263,3.2437331676
1.0070887804,2.7603070736
1.0191539526,2.3457138538
1.0080720186,2.5889112949
1.0257117748,2.6109151840
1.0184386969,2.1668040752
1.0298707485,1.5587426424
1.0152888298,2.1007025242
1.0324066877,2.0295093060
1.0327286720,2.1844067574
1.0195035934,2.1232964993
1.0525547266,0.8653731942
1.0543624163,1.1312396526
1.0306166410,1.7001447678
1.0323064327,2.1986651421
1.0323909521,2.4671378136
1.0403978825,1.6718682051
1.0518518686,1.7349630594
1.0303251743,2.0535438061
1.0544790030,2.2612676620
1.0370193720,2.5468697548
1.0491063595,1.5906497240
1.0541450977,1.8543210030
1.0553526878,1.4573835135
1.0252966881,2.4742686749
1.0381641388,1.8480572701
1.0470914841,2.1158382893
1.0515663624,1.4033639431
1.0620466471,1.7428147793
1.0568854809,1.9794857502
1.0472561121,1.8687869310
1.0421327353,1.9809300900
1.0456393957,2.3761191368
1.0632220507,1.8709011078
1.0578842163,2.2525517941
1.0490640402,2.5229647160
1.0689425468,0.8359634876
1.0914599895,2.2468712330
1.0493998528,2.3032934666
1.0570867062,2.2642524242
1.0550738573,2.0229592323
1.0607285500,2.6933116913
1.0592050552,2.2984275818
1.0582332611,2.0422978401
1.0500003099,2.6137897968
1.0460848808,2.4594631195
1.0477159023,2.3838369846
1.0668126345,1.7703952789
1.0425500870,4.5504031181
1.0647093058,2.2048411369
1.0542401075,2.5367591381
1.0583192110,2.1737182140
1.0854768753,1.7478238344
1.0799963474,2.6908717155
1.0823180676,1.9608607292
1.0880396366,2.3537981510
1.0738004446,1.7781803608
1.0750498772,3.1409630775
1.0770875216,2.4547307491
1.0748517513,2.5368442535
1.0844628811,2.5260822773
1.0705461502,3.0473976135
1.1003851891,3.5556383133
1.0910228491,2.7484865189
1.0982960463,2.4122111797
1.0877383947,2.7719161510
1.0983206034,2.5265061855
1.0783401728,3.6271526814
1.0909116268,0.8850997686
1.1134241819,1.8536330462
1.0989148617,2.4807651043
1.0662354231,2.8152701855
1.0854699612,2.5655193329
1.0742732286,3.5436451435
1.0725127459,3.0575230122
1.0975968838,2.9891264439
1.0820674896,2.9486961365
1.0778892040,3.5485379696
1.1088922024,2.7761540413
1.1137377024,2.4034383297
1.1023197174,2.6063189507
1.0978778601,2.6314694881
1.1161923409,2.3322725296
1.1178464890,3.3695685863
1.0888730288,2.5207910538
1.0999749899,3.0355753899
1.0997607708,3.2304577827
1.1163341999,2.5498812199
1.1209318638,2.7830541134
1.1130292416,3.2925317287
1.1129480600,3.3277471066
1.1589952707,3.2018828392
1.1383718252,2.6046547890
1.1402475834,1.8114402294
1.1182589531,3.2921969891
1.1213933229,3.0964736938
1.1110309362,3.3269741535
1.1256788969,3.0134208202
1.1273880005,3.3940143585
1.0929678679,4.2535414696
1.1394451857,2.7913150787
1.1387155056,3.0117852688
1.1403961182,3.2738420963
1.1722611189,2.6562097073
1.1745446920,3.0795457363
1.1565419436,3.6446886063
1.1545267105,3.2522668839
1.1644694805,2.5911819935
1.1591342688,3.1602618694
1.1849075556,2.7571671009
1.2032852173,3.0008032322
1.2135132551,3.9545717239
1.2028782368,3.4432754517
1.2269967794,3.1532089710
1.2480909824,2.7415046692
1.2805871964,2.5389966965
1.2790235281,3.0839440823
1.2306717634,3.6365063190
1.3011479378,3.9286751747
1.3553960323,2.3243484497
1.3676309586,3.3072125912
1.4189811945,2.7069098949
1.3874787092,4.2122693062
1.4407377243,4.5481424332
1.5040155649,4.0385165215
1.5248521566,4.1741833687
1.6482374668,2.9914796352
1.6391465664,3.9976780415
1.7363387346,3.7661802769
1.8905756474,4.2935547829
1.5052095652,4.4712357521
1.4437203407,3.6909499168
1.4032497406,4.4638781548
1.3645865917,4.0540299416
1.3450149298,3.5194942951
1.2906562090,3.4235386848
1.2722308636,3.4734148979
1.2455346584,3.7515323162
1.2259293795,3.6724510193
1.2091872692,2.7858679295
1.2122520208,2.4172537327
1.1606000662,3.0407137871
1.1650127172,3.5286104679
1.1910274029,1.8031973839
1.1531194448,2.2064955235
1.1301505566,3.0677146912
1.1322150230,2.9976785183
1.1215909719,2.8949058056
1.1299647093,2.9740326405
1.1295948029,2.0436522961
1.1030632257,2.7210652828
1.1191219091,2.3335065842
1.0670047998,3.4572911263
1.0444577932,3.7732317448
1.0713214874,3.1269698143
1.0887734890,2.7056899071
1.0494987965,3.0093796253
1.0597109795,2.8623318672
1.0490766764,3.3614058495
1.0624655485,2.3331959248
1.0347435474,2.9429945946
0.9097378850,7.6036891937
1.0326826572,3.2287747860
1.0236648321,3.0759005547
1.0246307850,2.3929240704
1.0523526669,2.4432613850
1.0454977751,2.6496372223
1.0311712027,2.4497933388
1.0248570442,2.6660413742
1.0496628284,1.6611948013
1.0553526878,1.9755460024
1.0290133953,2.6875581741
1.0119259357,2.5285601616
1.0182862282,2.1581590176
1.0127146244,2.0209224224
1.0246106386,1.6875339746
1.0097216368,2.6142592430
1.0124999285,2.4486536980
0.9890659451,3.1161446571
1.0044804811,2.0819993019
0.9754583836,3.6944670677
0.9926376939,2.5928885937
0.9949614406,3.1444122791
1.0172432661,2.1739301682
1.0055265427,2.0920989513
1.0092476606,2.1940486431
0.9930779934,3.1543531418
0.9825547934,3.0011851788
0.9828028679,2.7121806145
0.9850577116,2.1402735710
0.9866180420,2.9921846390
0.9984037280,1.6439666748
1.0021879673,1.9511446953
0.9879559875,2.7671308517
1.0025649071,2.0328443050
1.0063070059,2.2288000584
1.0271977186,2.1115441322
1.0102849007,2.2191228867
1.0047639608,2.7792897224
0.9989413619,2.0788502693
0.9786310792,3.4730579853
0.9965484738,3.2016344070
0.9972124696,2.3938324451
0.9947587252,2.6891946793
1.0024836063,2.8312075138
0.9998382926,2.5245463848
1.0073217154,2.8792188168
0.9890561700,3.2586317062
0.9909735918,3.5028550625
1.0026223660,3.1275942326
0.9986443520,2.7111172676
1.0056691170,2.8637380600
0.9979295135,2.5187849998
1.0257838964,2.1803393364
1.0087701082,2.2030887604
0.9973129630,1.9090702534
1.0007696152,2.7260723114
0.9973866940,2.1544396877
0.9972723722,3.0650556087
1.0143542290,3.0268652439
1.0106595755,2.9445703030
0.9883615971,3.4798791409
1.0000145435,2.9063925743
1.0045921803,3.4439985752
1.0224676132,2.2165417671
0.9803333282,2.7969715595
1.0015286207,2.6001586914
1.0020934343,2.2360639572
0.9947407246,2.3089728355
1.0062878132,2.2058334351
1.0247758627,1.9336131811
0.9996072650,2.2867498398
1.0159436464,2.1391956806
1.0115643740,2.6664779186
1.0134129524,2.6698241234
1.0095877647,3.2810447216
1.0157617331,2.3370552063
1.0203832388,2.4563963413
1.0134379864,2.7307913303
0.9900758862,3.0004315376
1.0124907494,2.2685961723
1.0355825424,1.7263870239
1.0090832710,2.2545130253
1.0048617125,2.7353692055
1.0042091608,2.3496897221
0.9890544415,2.3252696991
1.0210460424,1.8643543720
1.0364743471,2.7863543034
1.0077531338,2.3633205891
0.9956191778,3.4456202984
0.9803560376,3.0336623192
1.0348001719,2.4287128448
1.0159376860,2.3505094051
1.0181647539,2.5167965889
1.0362012386,2.8093137741
0.9957813621,2.7201557159
0.9958075881,2.3894524574
1.0283948183,2.5798149109
1.0114247799,2.6218936443
1.0050176382,2.2404761314
1.0089031458,2.1751697063
1.0294873714,2.1066279411
1.0152093172,2.9526360035
1.0132527351,3.1735877991
1.0136169195,2.2927901745
0.9998119473,2.6331865788
1.0145177841,2.2228353024
1.0416632891,1.3932235241
1.0217037201,2.3732585907
1.0327932835,1.4841872454
1.0205367804,2.9969069958
1.0277874470,2.5232620239
1.0370324850,2.2442088127
1.0345367193,1.6432272196
1.0054605007,2.7147946358
1.0164937973,2.8077378273
1.0358315706,2.5147705078
1.0307408571,2.4841599464
1.0291702747,3.1200864315
1.0090688467,3.0701181889
1.0345630646,2.9291262627
1.0302399397,2.4933400154
1.0001281500,4.0357456207
1.0123342276,3.5564177036
1.0272032022,2.9042446613
1.0399875641,3.0602974892
1.0274702311,1.9375602007
1.0443048477,2.6029090881
1.0126149654,3.6870360374
1.0240894556,3.0772125721
1.0205079317,3.1062273979
1.0327234268,3.1339430809
1.0290706158,3.0700755119
1.0281745195,2.6894962788
1.0487190485,2.5298128128
1.0393478870,2.1540429592
1.0642805099,2.8267996311
1.0394884348,2.2714667320
1.0324532986,2.8130872250
1.0260394812,2.3774640560
1.0246393681,2.9834218025
1.0277848244,2.5683095455
1.0671212673,2.8653042316
1.0517247915,3.0047631264
1.0492718220,2.2358207703
1.0323654413,3.7158896923
1.0563285351,2.0410814285
1.0321575403,3.7237272263
1.0476461649,2.7116100788
1.0591374636,2.8530430794
1.0517779589,3.2792534828
1.0533244610,3.9836561680
1.0649043322,2.9213056564
1.0521545410,2.7320895195
1.0875914097,2.0521047115
1.0717480183,2.3742513657
1.0765056610,2.4564695358
1.0667260885,2.8170599937
1.0689035654,2.8022339344
1.0765715837,2.4528162479
1.0802155733,2.9768509865
1.0724636316,2.4314734936
1.0656694174,2.9484779835
1.1006088257,3.2924909592
1.0787974596,2.5683405399
1.0715559721,2.5541570187
1.0673359632,3.4659605026
1.0780600309,3.5066068172
1.1085606813,1.9679294825
1.0978091955,2.5539860725
1.1000695229,3.0293893814
1.0741899014,3.6552510262
1.0808802843,3.4353253841
1.1006259918,3.3435952663
1.0778412819,3.9693193436
1.1064040661,2.9131324291
1.0929818153,3.0809810162
1.1015496254,2.9558944702
1.0940681696,3.2188632488
1.0849208832,3.5662217140
1.1046682596,1.7822742462
1.0938423872,2.8937754631
1.1023080349,2.8341920376
1.0944316387,2.9006216526
1.1269756556,3.0172619820
1.1236723661,3.0870883465
1.1081295013,3.3467483521
1.1086390018,2.9945781231
1.1186002493,3.2469348907
1.1334514618,1.8243736029
1.1170026064,2.8152837753
1.1131200790,3.1119580269
1.1361629963,3.2459907532
1.1433832645,2.4445016384
1.1523816586,3.0194990635
1.1333503723,3.1359667778
1.1556887627,2.2967767715
1.1478977203,2.6079978943
1.1683437824,3.1987209320
1.1978285313,2.9520905018
1.2110396624,2.8562989235
1.2146562338,2.6779115200
1.2127852440,3.9304351807
1.2530249357,2.8120813370
1.2417291403,3.6091625690
1.2461191416,2.7148349285
1.2506676912,3.2979421616
1.2538816929,3.7033097744
1.3175424337,3.1914260387
1.3192262650,3.0502493382
1.3350431919,4.7451462746
1.3760119677,2.7101376057
1.4209029675,3.0764605999
1.4260224104,3.2257072926
1.4435166121,5.0057549477
1.5044441223,4.1269140244
1.6241792440,4.0545320511
1.6651871204,4.4326419830
1.7206181288,4.2582569122
1.9279224873,4.3256502151
1.5320136547,4.6017732620
1.4758843184,3.5472762585
1.4337960482,3.0607318878
1.3953790665,3.8700995445
1.3521773815,3.3479783535
1.3225876093,3.4472107887
1.2944747210,3.6581819057
1.2673290968,3.4695856571
1.2484349012,3.9062731266
1.2438164949,3.2812461853
1.2163597345,2.7775599957
1.2012354136,2.6811430454
1.1780985594,3.1593830585
1.1776952744,2.6353745461
1.1449129581,3.2987546921
1.1346448660,3.8712060452
1.1498903036,2.8841049671
1.1345142126,2.5135695934
1.1184849739,3.1414258480
1.1215486526,2.8112158775
1.1039165258,2.4968502522
1.1315864325,1.8927422762
1.1185287237,2.0792613029
1.1060527563,2.2526838779
1.0640246868,3.2402033806
1.0839146376,2.6810548306
1.0668400526,3.0583598614
1.0978099108,1.9020680189
1.0732077360,2.2086925507
1.0894782543,1.9464527369
1.0832043886,1.6641383171
1.0678517818,2.0337004662
1.0587300062,2.7416124344
1.0624480247,2.8249397278
1.0281840563,2.5224666595
1.0527151823,2.8834609985
1.0329442024,2.8162174225
1.0538883209,2.2776825428
1.0472465754,2.4928879738
1.0616675615,1.4364680052
1.0638511181,2.2067420483
1.0500361919,3.0449552536
1.0336303711,2.6774363518
1.0404295921,2.2472720146
1.0460393429,2.3492493629
1.0363007784,2.6397716999
1.0466781855,2.4656534195
1.0380432606,1.8980681896
1.0315014124,2.4460930824
1.0157141685,2.2988040447
1.0135521889,2.6174657345
1.0254094601,2.4464294910
1.0169036388,2.5461273193
1.0246678591,2.5352311134
1.0034886599,2.4461414814
1.0187457800,2.0656447411
1.0004832745,2.3079464436
0.9794058800,2.5531954765
0.9896690845,3.1418950558
1.0126225948,2.6107420921
1.0162937641,2.6460018158
1.0071643591,1.9650707245
1.0135897398,2.1838450432
1.0021708012,3.0062904358
1.0119862556,2.3665056229
1.0180792809,2.1407866478
1.0201940536,2.2029318810
1.0297809839,1.8949850798
1.0211938620,2.4531567097
1.0224035978,2.1298475266
1.0092618465,2.7711360455
1.0168856382,2.4799988270
1.0302807093,2.2886023521
1.0164334774,2.6762621403
1.0308089256,2.3289511204
1.0044597387,2.5008978844
1.0250796080,2.7953975201
1.0019639730,3.2292897701
1.0190738440,2.9700696468
1.0036517382,2.6115119457
1.0036110878,3.4675312042
1.0211570263,2.6618161201
1.0273108482,2.5145637989
1.0130358934,2.5730900764
1.0106434822,2.4909992218
1.0353106260,2.2015590668
1.0264283419,1.9761745930
1.0271834135,2.1657094955
1.0172991753,2.4279427528
1.0166096687,2.7005457878
1.0088900328,3.2455151081
1.0130301714,2.7094066143
1.0234391689,3.0847029686
1.0636788607,2.8605031967
1.0362534523,1.9369975328
0.9997962713,2.8845651150
1.0046858788,2.6093697548
1.0193365812,2.3593297005
1.0113763809,2.6921823025
1.0075122118,2.4946172237
1.0045151711,2.9353494644
1.0088495016,2.6525824070
1.0286680460,2.1206390858
1.0221478939,2.3237533569
1.0244811773,2.4822244644
1.0311169624,2.3251280785
1.0244655609,1.7624199390
1.0184192657,2.7657644749
1.0095775127,2.7479107380
1.0011591911,3.0074324608
1.0354359150,2.5533180237
1.0261638165,2.3715329170
1.0276483297,2.4744348526
1.0235582590,2.5754106045
1.0138788223,2.3340096474
0.9975910783,2.8406546116
1.0137655735,2.8035442829
1.0048657656,2.5781481266
1.0189476013,2.0349040031
1.0024583340,2.8838477135
1.0089179277,2.3743999004
1.0038448572,2.7539672852
1.0182802677,2.4617264271
1.0043649673,2.9639370441
1.0300166607,2.0801486969
1.0110657215,2.6236336231
1.0267112255,2.6403868198
1.0224139690,2.3707208633
1.0279036760,2.8481874466
1.0335834026,2.7839572430
1.0127596855,2.7849447727
1.0416915417,2.0638959408
1.0366454124,2.2267472744
1.0275962353,3.2083344460
1.0405027866,2.7813577652
1.0291348696,3.3592073917
1.0295833349,2.8990678787
1.0397138596,2.2141032219
1.0149167776,3.1313917637
1.0373967886,2.7123665810
1.0266618729,3.6606643200
1.0439667702,1.7158646584
1.0358545780,2.3129205704
1.0390721560,1.8359825611
1.0222718716,2.3930609226
1.0342223644,1.9210771322
1.0418535471,2.3124637604
1.0424510241,1.8545938730
1.0430667400,2.6521770954
1.0368494987,4.7667255402
1.0306832790,2.9515483379
1.0395162106,2.5503778458
1.0401154757,2.8216080666
1.0520153046,1.5580443144
1.0681632757,2.2822885513
1.0498065948,2.5060858727
1.0739814043,0.8682124019
1.0604684353,2.1440448761
1.0525523424,2.3393926620
1.0435421467,2.4785053730
1.0504375696,2.6135644913
1.0454093218,2.6361813545
1.0323169231,3.4706947803
1.0512957573,2.8682606220
1.0632232428,2.1789095402
1.0484211445,2.2792584896
1.0354199409,3.4339497089
1.0522338152,2.4582996368
1.0534249544,3.0845265388
1.0593379736,2.3563203812
1.0492355824,2.9886360168
1.0506953001,2.7119147778
1.0767338276,1.9288586378
1.0562226772,3.3616666794
1.0606354475,2.7816133499
1.0694172382,2.7014160156
1.0736701488,2.6652457714
1.0669991970,3.2650735378
1.0510772467,3.2842245102
1.0568561554,3.1055381298
1.0664622784,2.6636748314
1.0580023527,2.5797922611
1.0563268661,2.8698248863
1.0806605816,3.0212264061
1.1094577312,2.5505945683
1.1045712233,2.8390126228
1.1008490324,2.9341466427
1.0832973719,3.2285280228
1.0802135468,2.4528462887
1.0790667534,2.3897128105
1.1079252958,2.2376689911
1.0677807331,2.6332967281
1.0863854885,2.5118782520
1.0775465965,2.9380774498
1.1037120819,2.8774118423
1.1024833918,1.8659645319
1.0955052376,2.6255469322
1.1029168367,3.3567218781
1.1149032116,2.4649310112
1.1165645123,2.1086282730
1.0751200914,3.2358169556
1.0848187208,3.5985190868
1.0908440351,2.8284182549
1.1184649467,3.6470839977
1.0905119181,3.4521391392
1.1031199694,3.5832743645
1.0989041328,2.7963178158
1.1230301857,2.8401672840
1.0936577320,3.7851884365
1.0972272158,2.7485957146
1.1053217649,2.5068669319
1.1093293428,2.9358770847
1.1100224257,3.1905646324
1.1109343767,2.4339940548
1.1384599209,2.3395779133
1.1327496767,2.5171582699
1.1073851585,3.1767072678
1.1156766415,2.8752567768
1.1329345703,2.6585087776
1.1350519657,3.2759461403
1.1246987581,2.4981625080
1.1225596666,3.2928483486
1.1399648190,3.2560210228
1.1517486572,2.6279230118
1.1561335325,3.5496184826
1.1464174986,3.5074515343
1.1432850361,3.0586197376
1.1472064257,2.9092235565
1.1668459177,2.8797757626
1.1958223581,3.1090424061
1.2143903971,2.5193736553
1.1939748526,2.5695242882
1.1820511818,3.9001932144
1.2074412107,3.4035055637
1.2284154892,2.8599152565
1.2300158739,3.0157301426
1.2780402899,3.3066735268
1.2510527372,3.7026588917
1.3245306015,3.3362944126
1.3318593502,3.2849531174
1.3130248785,3.5008399487
1.3694440126,3.3566448689
1.3720297813,4.2434186935
1.4002704620,3.6894307137
1.5025047064,3.0622529984
1.5188591480,3.5031647682
1.6152949333,2.9914472103
1.6326657534,4.5270776749
1.7029364109,4.2551965714
1.8840825558,3.9495577812
1.3689172268,4.4758100510
1.2957438231,3.4052841663
1.3049607277,3.3335142136
1.3098014593,3.4221756458
1.2673386335,3.9026072025
1.2559471130,3.6319143772
1.2375041246,2.8562622070
1.2211188078,3.5360975266
1.2072687149,3.5604395866
1.1805442572,3.2454917431
1.1778084040,2.4869170189
1.1500468254,3.7457745075
1.1751619577,2.7218203545
1.1497956514,3.0452933311
1.1491143703,2.9587309361
1.1559935808,3.0059068203
1.1215913296,3.9495837688
1.1158668995,3.0224740505
1.1316412687,2.7398021221
1.1414296627,2.0171663761
1.1163398027,2.6973967552
1.1108225584,2.1017832756
1.0993131399,3.0113396645
1.1074150801,2.6396574974
1.0986152887,3.0076079369
1.0911079645,2.5610032082
1.0794826746,2.6122472286
1.0857927799,2.4837217331
1.0827003717,2.6132745743
1.0864340067,2.3328216076
1.0851061344,1.8855299950
1.0720573664,2.5362992287
1.1141045094,3.2107732296
1.0563534498,2.4520602226
1.0388237238,2.6875998974
1.0558232069,2.3789060116
1.0505967140,2.9442617893
1.0554611683,2.6587939262
1.0549203157,2.9652717113
1.0544176102,2.5315337181
1.0334682465,2.4672453403
1.0080430508,3.0776801109
1.0414583683,3.2492818832
1.0478926897,2.9051601887
1.0428066254,2.8187084198
1.0494819880,2.4818017483
1.0413830280,3.0967328548
1.0407830477,2.8430480957
1.0489464998,2.1277968884
1.0453944206,2.7588832378
1.0431528091,2.5735549927
1.0226331949,3.0465600491
1.0274339914,2.8784041405
1.0430325270,2.2111589909
1.0342028141,2.7134721279
1.0533227921,1.9265562296
1.0198744535,3.1566917896
1.0065807104,3.4644076824
1.0231621265,2.9834814072
1.0057932138,2.6206641197
1.0156077147,2.5835306644
1.0386395454,2.0524072647
1.0405910015,2.6378550529
1.0409126282,3.0497555733
1.0389909744,2.1452527046
1.0390686989,2.7631969452
1.0505045652,1.9934270382
1.0432113409,2.5217730999
1.0347789526,3.1231145859
1.0454702377,2.2945115566
1.0390138626,2.8633043766
1.0333077908,2.3170082569
1.0469567776,1.9659289122
1.0328568220,2.6187269688
1.0363465548,3.0850367546
1.0285595655,2.4624984264
1.0399001837,2.9107480049
1.0351548195,2.3719661236
1.0218408108,3.1929500103
1.0119217634,3.4228246212
1.0210924149,3.0514078140
1.0198022127,2.9324283600
1.0133239031,3.0821154118
1.0164937973,2.3545038700
1.0193369389,3.3235986233
1.0089142323,2.4331240654
1.0061694384,3.4158465862
1.0171287060,2.7100825310
1.0071259737,3.4213428497
1.0275754929,3.1507444382
1.0171171427,3.1667780876
1.0165002346,3.6041557789
1.0096207857,2.5153913498
1.0615105629,2.9488563538
1.0495139360,2.9475963116
1.0066465139,2.8807191849
1.0128992796,2.4782664776
1.0129426718,3.1123144627
1.0122997761,2.9025576115
1.0124408007,2.2199618816
1.0160908699,2.7448608875
1.0001006126,2.4156060219
1.0251730680,1.8085554838
1.0124528408,2.2209286690
1.0127123594,3.0115218163
1.0179122686,2.5608906746
1.0298969746,2.3473215103
1.0292738676,2.5908048153
1.0113067627,3.2070024014
0.9996179342,3.1027097702
1.0150703192,2.1094954014
1.0263341665,2.1472465992
1.0009433031,2.5004568100
0.9962161183,2.8397738934
1.0064519644,2.1373114586
0.9978911281,2.5558819771
1.0030391216,2.2000367641
0.9850504994,2.4487049580
0.9890281558,2.7214941978
0.9874317646,2.5742383003
1.0000060797,2.7861039639
0.9981767535,3.0683472157
1.0122065544,1.3873608112
1.0111070871,2.0653004646
1.0202929974,2.1777415276
0.9998444319,2.7506227493
1.0173380375,2.5930376053
1.0201776028,1.9078296423
1.0050981045,2.2053894997
0.9976763129,2.9597749710
0.9973977208,1.8768643141
1.0113519430,1.6039593220
1.0376821756,1.9656337500
1.0137774944,2.7108805180
1.0128155947,2.2831203938
1.0411843061,2.2458345890
1.0294115543,2.9747965336
1.0322797298,2.0554325581
0.9970644116,2.7402012348
1.0212624073,2.3854994774
1.0136984587,2.7576341629
1.0093635321,2.4023187160
1.0019693375,2.3021571636
1.0114364624,1.0717411041
1.0013551712,2.1961131096
0.9966521263,1.8456848860
1.0028418303,2.1820085049
1.0084680319,2.1754121780
1.0318852663,2.2332625389
1.0109750032,2.9108648300
0.9691399932,4.4701776505
